[smileys_emotion]
😀;grinende ansigt;glad|grinende ansigt|smilende ansigt|smiley
	🏃🏾‍♂️;mand løber: medium til mørk teint;løb|løbetræning|løbetur|mand|mand løber|mand løber: medium til mørk teint|maraton|medium til mørk teint
	🏃🏿‍♂️;mand løber: mørk teint;løb|løbetræning|løbetur|mand|mand løber|mand løber: mørk teint|maraton|mørk teint
🏃‍♀️;kvinde løber;kvinde|kvinde løber|løb|løbetræning|løbetur|maraton
	🏃🏻‍♀️;kvinde løber: lys teint;kvinde|kvinde løber|kvinde løber: lys teint|løb|løbetræning|løbetur|lys teint|maraton
	🏃🏼‍♀️;kvinde løber: medium til lys teint;kvinde|kvinde løber|kvinde løber: medium til lys teint|løb|løbetræning|løbetur|maraton|medium til lys teint
	🏃🏽‍♀️;kvinde løber: medium teint;kvinde|kvinde løber|kvinde løber: medium teint|løb|løbetræning|løbetur|maraton|medium teint
	🏃🏾‍♀️;kvinde løber: medium til mørk teint;kvinde|kvinde løber|kvinde løber: medium til mørk teint|løb|løbetræning|løbetur|maraton|medium til mørk teint
	🏃🏿‍♀️;kvinde løber: mørk teint;kvinde|kvinde løber|kvinde løber: mørk teint|løb|løbetræning|løbetur|maraton|mørk teint
🏃‍➡️;løber mod højre;løber|løber mod højre|løbetræning|maraton|sport
	🏃🏻‍➡️;løber mod højre;løber|løber mod højre|løbetræning|maraton|sport
	🏃🏼‍➡️;løber mod højre;løber|løber mod højre|løbetræning|maraton|sport
	🏃🏽‍➡️;løber mod højre;løber|løber mod højre|løbetræning|maraton|sport
	🏃🏾‍➡️;løber mod højre;løber|løber mod højre|løbetræning|maraton|sport
	🏃🏿‍➡️;løber mod højre;løber|løber mod højre|løbetræning|maraton|sport
🏃‍♀️‍➡️;kvinde løber mod højre;kvinde|kvinde løber|kvinde løber mod højre|løb|løbetræning|løbetur|maraton
	🏃🏻‍♀️‍➡️;kvinde løber mod højre;kvinde|kvinde løber|kvinde løber mod højre|løb|løbetræning|løbetur|maraton
	🏃🏼‍♀️‍➡️;kvinde løber mod højre;kvinde|kvinde løber|kvinde løber mod højre|løb|løbetræning|løbetur|maraton
	🏃🏽‍♀️‍➡️;kvinde løber mod højre;kvinde|kvinde løber|kvinde løber mod højre|løb|løbetræning|løbetur|maraton
	🏃🏾‍♀️‍➡️;kvinde løber mod højre;kvinde|kvinde løber|kvinde løber mod højre|løb|løbetræning|løbetur|maraton
	🏃🏿‍♀️‍➡️;kvinde løber mod højre;kvinde|kvinde løber|kvinde løber mod højre|løb|løbetræning|løbetur|maraton
🏃‍♂️‍➡️;mand løber mod højre;løb|løbetræning|løbetur|mand|mand løber|mand løber mod højre|maraton
	🏃🏻‍♂️‍➡️;mand løber mod højre;løb|løbetræning|løbetur|mand|mand løber|mand løber mod højre|maraton
	🏃🏼‍♂️‍➡️;mand løber mod højre;løb|løbetræning|løbetur|mand|mand løber|mand løber mod højre|maraton
	🏃🏽‍♂️‍➡️;mand løber mod højre;løb|løbetræning|løbetur|mand|mand løber|mand løber mod højre|maraton
	🏃🏾‍♂️‍➡️;mand løber mod højre;løb|løbetræning|løbetur|mand|mand løber|mand løber mod højre|maraton
	🏃🏿‍♂️‍➡️;mand løber mod højre;løb|løbetræning|løbetur|mand|mand løber|mand løber mod højre|maraton
💃;danser;dans|danser
	💃🏻;danser: lys teint;dans|danser|danser: lys teint|lys teint
	💃🏼;danser: medium til lys teint;dans|danser|danser: medium til lys teint|medium til lys teint
	💃🏽;danser: medium teint;dans|danser|danser: medium teint|medium teint
	💃🏾;danser: medium til mørk teint;dans|danser|danser: medium til mørk teint|medium til mørk teint
	💃🏿;danser: mørk teint;dans|danser|danser: mørk teint|mørk teint
🕺;dansende mand;dans|dansende mand|danser|mand
	🕺🏻;dansende mand: lys teint;dans|dansende mand|dansende mand: lys teint|danser|lys teint|mand
	🕺🏼;dansende mand: medium til lys teint;dans|dansende mand|dansende mand: medium til lys teint|danser|mand|medium til lys teint
	🕺🏽;dansende mand: medium teint;dans|dansende mand|dansende mand: medium teint|danser|mand|medium teint
	🕺🏾;dansende mand: medium til mørk teint;dans|dansende mand|dansende mand: medium til mørk teint|danser|mand|medium til mørk teint
	🕺🏿;dansende mand: mørk teint;dans|dansende mand|dansende mand: mørk teint|danser|mand|mørk teint
🕴️;svævende forretningsmand;forretning|forretningsmand|jakkesæt|mand|svævende forretningsmand
	🕴🏻;svævende forretningsmand: lys teint;forretning|forretningsmand|jakkesæt|lys teint|mand|svævende forretningsmand|svævende forretningsmand: lys teint
	🕴🏼;svævende forretningsmand: medium til lys teint;forretning|forretningsmand|jakkesæt|mand|medium til lys teint|svævende forretningsmand|svævende forretningsmand: medium til lys teint
	🕴🏽;svævende forretningsmand: medium teint;forretning|forretningsmand|jakkesæt|mand|medium teint|svævende forretningsmand|svævende forretningsmand: medium teint
	🕴🏾;svævende forretningsmand: medium til mørk teint;forretning|forretningsmand|jakkesæt|mand|medium til mørk teint|svævende forretningsmand|svævende forretningsmand: medium til mørk teint
	🕴🏿;svævende forretningsmand: mørk teint;forretning|forretningsmand|jakkesæt|mand|mørk teint|svævende forretningsmand|svævende forretningsmand: mørk teint
👯;personer med kaninører;kvinder|ører|personer med kaninører
👯‍♂️;mænd med kaninører;dans|fest|kaninører|mænd|mænd med kaninører
👯‍♀️;kvinder med kaninører;dans|fest|kaninører|kvinder|kvinder med kaninører
🧖;person i dampbad;dampbad|person i dampbad|sauna
	🧖🏻;person i dampbad: lys teint;dampbad|lys teint|person i dampbad|person i dampbad: lys teint|sauna
	🧖🏼;person i dampbad: medium til lys teint;dampbad|medium til lys teint|person i dampbad|person i dampbad: medium til lys teint|sauna
	🧖🏽;person i dampbad: medium teint;dampbad|medium teint|person i dampbad|person i dampbad: medium teint|sauna
	🧖🏾;person i dampbad: medium til mørk teint;dampbad|medium til mørk teint|person i dampbad|person i dampbad: medium til mørk teint|sauna
	🧖🏿;person i dampbad: mørk teint;dampbad|mørk teint|person i dampbad|person i dampbad: mørk teint|sauna
🧖‍♂️;mand i dampbad;dampbad|mand|mand i dampbad|sauna
	🧖🏻‍♂️;mand i dampbad: lys teint;dampbad|lys teint|mand|mand i dampbad|mand i dampbad: lys teint|sauna
	🧖🏼‍♂️;mand i dampbad: medium til lys teint;dampbad|mand|mand i dampbad|mand i dampbad: medium til lys teint|medium til lys teint|sauna
	🧖🏽‍♂️;mand i dampbad: medium teint;dampbad|mand|mand i dampbad|mand i dampbad: medium teint|medium teint|sauna
	🧖🏾‍♂️;mand i dampbad: medium til mørk teint;dampbad|mand|mand i dampbad|mand i dampbad: medium til mørk teint|medium til mørk teint|sauna
	🧖🏿‍♂️;mand i dampbad: mørk teint;dampbad|mand|mand i dampbad|mand i dampbad: mørk teint|mørk teint|sauna
🧖‍♀️;kvinde i dampbad;dampbad|kvinde|kvinde i dampbad|sauna
	🧖🏻‍♀️;kvinde i dampbad: lys teint;dampbad|kvinde|kvinde i dampbad|kvinde i dampbad: lys teint|lys teint|sauna
	🧖🏼‍♀️;kvinde i dampbad: medium til lys teint;dampbad|kvinde|kvinde i dampbad|kvinde i dampbad: medium til lys teint|medium til lys teint|sauna
	🧖🏽‍♀️;kvinde i dampbad: medium teint;dampbad|kvinde|kvinde i dampbad|kvinde i dampbad: medium teint|medium teint|sauna
	🧖🏾‍♀️;kvinde i dampbad: medium til mørk teint;dampbad|kvinde|kvinde i dampbad|kvinde i dampbad: medium til mørk teint|medium til mørk teint|sauna
	🧖🏿‍♀️;kvinde i dampbad: mørk teint;dampbad|kvinde|kvinde i dampbad|kvinde i dampbad: mørk teint|mørk teint|sauna
🧗;bjergbestiger;bjerg|bjergbestiger|klatring
	🧗🏻;bjergbestiger: lys teint;bjerg|bjergbestiger|bjergbestiger: lys teint|klatring|lys teint
	🧗🏼;bjergbestiger: medium til lys teint;bjerg|bjergbestiger|bjergbestiger: medium til lys teint|klatring|medium til lys teint
	🧗🏽;bjergbestiger: medium teint;bjerg|bjergbestiger|bjergbestiger: medium teint|klatring|medium teint
	🧗🏾;bjergbestiger: medium til mørk teint;bjerg|bjergbestiger|bjergbestiger: medium til mørk teint|klatring|medium til mørk teint
	🧗🏿;bjergbestiger: mørk teint;bjerg|bjergbestiger|bjergbestiger: mørk teint|klatring|mørk teint
🧗‍♂️;mandlig bjergbestiger;bjerg|klatring|mand|mandlig bjergbestiger
	🧗🏻‍♂️;mandlig bjergbestiger: lys teint;bjerg|klatring|lys teint|mand|mandlig bjergbestiger|mandlig bjergbestiger: lys teint
	🧗🏼‍♂️;mandlig bjergbestiger: medium til lys teint;bjerg|klatring|mand|mandlig bjergbestiger|mandlig bjergbestiger: medium til lys teint|medium til lys teint
	🧗🏽‍♂️;mandlig bjergbestiger: medium teint;bjerg|klatring|mand|mandlig bjergbestiger|mandlig bjergbestiger: medium teint|medium teint
	🧗🏾‍♂️;mandlig bjergbestiger: medium til mørk teint;bjerg|klatring|mand|mandlig bjergbestiger|mandlig bjergbestiger: medium til mørk teint|medium til mørk teint
	🧗🏿‍♂️;mandlig bjergbestiger: mørk teint;bjerg|klatring|mand|mandlig bjergbestiger|mandlig bjergbestiger: mørk teint|mørk teint
🧗‍♀️;kvindelig bjergbestiger;bjerg|klatring|kvinde|kvindelig bjergbestiger
	🧗🏻‍♀️;kvindelig bjergbestiger: lys teint;bjerg|klatring|kvinde|kvindelig bjergbestiger|kvindelig bjergbestiger: lys teint|lys teint
	🧗🏼‍♀️;kvindelig bjergbestiger: medium til lys teint;bjerg|klatring|kvinde|kvindelig bjergbestiger|kvindelig bjergbestiger: medium til lys teint|medium til lys teint
	🧗🏽‍♀️;kvindelig bjergbestiger: medium teint;bjerg|klatring|kvinde|kvindelig bjergbestiger|kvindelig bjergbestiger: medium teint|medium teint
	🧗🏾‍♀️;kvindelig bjergbestiger: medium til mørk teint;bjerg|klatring|kvinde|kvindelig bjergbestiger|kvindelig bjergbestiger: medium til mørk teint|medium til mørk teint
	🧗🏿‍♀️;kvindelig bjergbestiger: mørk teint;bjerg|klatring|kvinde|kvindelig bjergbestiger|kvindelig bjergbestiger: mørk teint|mørk teint
🤺;fægter;fægter|fægtning|person|sport|sværd
🏇;hestevæddeløb;galop|hest|hestesport|hestevæddeløb|jockey|væddeløbshest
	🏇🏻;hestevæddeløb: lys teint;galop|hest|hestesport|hestevæddeløb|hestevæddeløb: lys teint|jockey|lys teint|væddeløbshest
	🏇🏼;hestevæddeløb: medium til lys teint;galop|hest|hestesport|hestevæddeløb|hestevæddeløb: medium til lys teint|jockey|medium til lys teint|væddeløbshest
	🏇🏽;hestevæddeløb: medium teint;galop|hest|hestesport|hestevæddeløb|hestevæddeløb: medium teint|jockey|medium teint|væddeløbshest
	🏇🏾;hestevæddeløb: medium til mørk teint;galop|hest|hestesport|hestevæddeløb|hestevæddeløb: medium til mørk teint|jockey|medium til mørk teint|væddeløbshest
	🏇🏿;hestevæddeløb: mørk teint;galop|hest|hestesport|hestevæddeløb|hestevæddeløb: mørk teint|jockey|mørk teint|væddeløbshest
⛷️;skiløber;ski|skiløber|sne
🏂;snowboarder;snowboard|snowboarder|snowboarding|sport
	🏂🏻;snowboarder: lys teint;lys teint|snowboard|snowboarder|snowboarder: lys teint|snowboarding|sport
	🏂🏼;snowboarder: medium til lys teint;medium til lys teint|snowboard|snowboarder|snowboarder: medium til lys teint|snowboarding|sport
	🏂🏽;snowboarder: medium teint;medium teint|snowboard|snowboarder|snowboarder: medium teint|snowboarding|sport
	🏂🏾;snowboarder: medium til mørk teint;medium til mørk teint|snowboard|snowboarder|snowboarder: medium til mørk teint|snowboarding|sport
	🏂🏿;snowboarder: mørk teint;mørk teint|snowboard|snowboarder|snowboarder: mørk teint|snowboarding|sport
🏌️;golfspiller;bold|golf|golfspiller
	🏌🏻;golfspiller: lys teint;bold|golf|golfspiller|golfspiller: lys teint|lys teint
	🏌🏼;golfspiller: medium til lys teint;bold|golf|golfspiller|golfspiller: medium til lys teint|medium til lys teint
	🏌🏽;golfspiller: medium teint;bold|golf|golfspiller|golfspiller: medium teint|medium teint
	🏌🏾;golfspiller: medium til mørk teint;bold|golf|golfspiller|golfspiller: medium til mørk teint|medium til mørk teint
	🏌🏿;golfspiller: mørk teint;bold|golf|golfspiller|golfspiller: mørk teint|mørk teint
🏌️‍♂️;mandlig golfspiller;golf|golfkølle|mand|mandlig golfspiller
	🏌🏻‍♂️;mandlig golfspiller: lys teint;golf|golfkølle|lys teint|mand|mandlig golfspiller|mandlig golfspiller: lys teint
	🏌🏼‍♂️;mandlig golfspiller: medium til lys teint;golf|golfkølle|mand|mandlig golfspiller|mandlig golfspiller: medium til lys teint|medium til lys teint
	🏌🏽‍♂️;mandlig golfspiller: medium teint;golf|golfkølle|mand|mandlig golfspiller|mandlig golfspiller: medium teint|medium teint
	🏌🏾‍♂️;mandlig golfspiller: medium til mørk teint;golf|golfkølle|mand|mandlig golfspiller|mandlig golfspiller: medium til mørk teint|medium til mørk teint
	🏌🏿‍♂️;mandlig golfspiller: mørk teint;golf|golfkølle|mand|mandlig golfspiller|mandlig golfspiller: mørk teint|mørk teint
🏌️‍♀️;kvindelig golfspiller;golf|golfkølle|kvinde|kvindelig golfspiller
	🏌🏻‍♀️;kvindelig golfspiller: lys teint;golf|golfkølle|kvinde|kvindelig golfspiller|kvindelig golfspiller: lys teint|lys teint
	🏌🏼‍♀️;kvindelig golfspiller: medium til lys teint;golf|golfkølle|kvinde|kvindelig golfspiller|kvindelig golfspiller: medium til lys teint|medium til lys teint
	🏌🏽‍♀️;kvindelig golfspiller: medium teint;golf|golfkølle|kvinde|kvindelig golfspiller|kvindelig golfspiller: medium teint|medium teint
	🏌🏾‍♀️;kvindelig golfspiller: medium til mørk teint;golf|golfkølle|kvinde|kvindelig golfspiller|kvindelig golfspiller: medium til mørk teint|medium til mørk teint
	🏌🏿‍♀️;kvindelig golfspiller: mørk teint;golf|golfkølle|kvinde|kvindelig golfspiller|kvindelig golfspiller: mørk teint|mørk teint
🏄;surfer;sport|surfer|surfing
	🏄🏻;surfer: lys teint;lys teint|sport|surfer|surfer: lys teint|surfing
	🏄🏼;surfer: medium til lys teint;medium til lys teint|sport|surfer|surfer: medium til lys teint|surfing
	🏄🏽;surfer: medium teint;medium teint|sport|surfer|surfer: medium teint|surfing
	🏄🏾;surfer: medium til mørk teint;medium til mørk teint|sport|surfer|surfer: medium til mørk teint|surfing
	🏄🏿;surfer: mørk teint;mørk teint|sport|surfer|surfer: mørk teint|surfing
🏄‍♂️;mandlig surfer;mand|mandlig surfer|surfer|surfing
	🏄🏻‍♂️;mandlig surfer: lys teint;lys teint|mand|mandlig surfer|mandlig surfer: lys teint|surfer|surfing
	🏄🏼‍♂️;mandlig surfer: medium til lys teint;mand|mandlig surfer|mandlig surfer: medium til lys teint|medium til lys teint|surfer|surfing
	🏄🏽‍♂️;mandlig surfer: medium teint;mand|mandlig surfer|mandlig surfer: medium teint|medium teint|surfer|surfing
	🏄🏾‍♂️;mandlig surfer: medium til mørk teint;mand|mandlig surfer|mandlig surfer: medium til mørk teint|medium til mørk teint|surfer|surfing
	🏄🏿‍♂️;mandlig surfer: mørk teint;mand|mandlig surfer|mandlig surfer: mørk teint|mørk teint|surfer|surfing
🏄‍♀️;kvindelig surfer;kvinde|kvindelig surfer|surfer|surfing
	🏄🏻‍♀️;kvindelig surfer: lys teint;kvinde|kvindelig surfer|kvindelig surfer: lys teint|lys teint|surfer|surfing
	🏄🏼‍♀️;kvindelig surfer: medium til lys teint;kvinde|kvindelig surfer|kvindelig surfer: medium til lys teint|medium til lys teint|surfer|surfing
	🏄🏽‍♀️;kvindelig surfer: medium teint;kvinde|kvindelig surfer|kvindelig surfer: medium teint|medium teint|surfer|surfing
	🏄🏾‍♀️;kvindelig surfer: medium til mørk teint;kvinde|kvindelig surfer|kvindelig surfer: medium til mørk teint|medium til mørk teint|surfer|surfing
	🏄🏿‍♀️;kvindelig surfer: mørk teint;kvinde|kvindelig surfer|kvindelig surfer: mørk teint|mørk teint|surfer|surfing
